"id","uid","available_power","total_runtime","utilized_power","water_yield","created_at"
"124741","865357062793300","0","0","0","0","2025-09-12 14:40:03"
"124742","865357062793300","0","0","0","0","2025-09-12 14:40:26"
"124743","865357062793300","0","0","0","0","2025-09-12 14:40:43"
"124744","865357062793300","0","0","0","0","2025-09-12 14:41:01"
"124745","865357062793300","0","0","0","0","2025-09-12 14:41:17"
"124746","865357062793300","0","0","0","0","2025-09-12 14:42:07"
"124747","865357062793300","0","0","0","0","2025-09-12 14:43:07"
"124748","865357062793300","0","0","0","0","2025-09-12 14:45:13"
"124749","865357062793300","0","0","0","0","2025-09-12 14:45:40"
"124750","865357062793300","0","0","0","0","2025-09-12 14:46:00"
"124751","865357062793300","0","0","0","0","2025-09-12 14:46:17"
"124752","865357062793300","0","0","0","0","2025-09-12 14:47:06"
"124753","865357062793300","0","0","0","0","2025-09-12 14:48:06"
"124754","865357062793300","0","0","0","0","2025-09-12 14:48:25"
"124755","865357062793300","0","0","0","0","2025-09-12 14:48:57"
"124756","865357062793300","0","0","0","0","2025-09-12 14:49:24"
"124757","865357062793300","0","0","0","0","2025-09-12 14:49:47"
"124758","865357062793300","0","0","0","0","2025-09-12 14:50:19"
"124759","865357062793300","0","0","0","0","2025-09-12 14:50:54"
"124760","865357062793300","0","0","0","0","2025-09-12 14:51:12"
"124761","865357062793300","0","0","0","0","2025-09-12 14:51:30"
"124762","865357062793300","0","0","0","0","2025-09-12 14:51:47"
"124763","865357062793300","0","0","0","0","2025-09-12 14:52:13"
"124764","865357062793300","0","0","0","0","2025-09-12 14:52:40"
"124765","865357062793300","0","0","0","0","2025-09-12 14:53:06"
"124766","865357062793300","0","0","0","0","2025-09-12 14:53:27"
"124767","865357062793300","0","0","0","0","2025-09-12 14:53:54"
"124768","865357062793300","0","0","0","0","2025-09-12 14:54:11"
"124769","865357062793300","0","0","0","0","2025-09-12 14:54:38"
"124770","865357062793300","0","0","0","0","2025-09-12 14:54:55"
"124771","865357062793300","0","0","0","0","2025-09-12 14:55:41"
"124772","865357062793300","0","0","0","0","2025-09-12 14:56:29"
"124773","865357062793300","0","0","0","0","2025-09-12 14:56:58"
"124774","865357062793300","0","0","0","0","2025-09-12 14:57:16"
"124775","865357062793300","0","0","0","0","2025-09-12 14:57:33"
"124776","865357062793300","0","0","0","0","2025-09-12 14:58:23"
"124777","865357062793300","0","0","0","0","2025-09-12 14:58:57"
"124778","865357062793300","0","0","0","0","2025-09-12 14:59:24"
"124779","865357062793300","0","0","0","0","2025-09-12 14:59:41"
"124780","865357062793300","0","0","0","0","2025-09-12 14:59:58"
"124781","865357062793300","0","0","0","0","2025-09-12 15:00:53"
"124782","865357062793300","0","0","0","0","2025-09-12 15:01:20"
"124783","865357062793300","0","0","0","0","2025-09-12 15:01:43"
"124784","865357062793300","0","0","0","0","2025-09-12 15:02:00"
"124785","865357062793300","0","0","0","0","2025-09-12 15:02:27"
"124786","865357062793300","0","0","0","0","2025-09-12 15:02:44"
"124787","865357062793300","0","0","0","0","2025-09-12 15:03:34"
"124788","865357062793300","0","0","0","0","2025-09-12 15:04:35"
"124789","865357062793300","0","0","0","0","2025-09-12 15:04:58"
"124790","865357062793300","0","0","0","0","2025-09-12 15:05:25"
"124791","865357062793300","0","0","0","0","2025-09-12 15:05:42"
"124792","865357062793300","0","0","0","0","2025-09-12 15:06:27"
"124793","865357062793300","0","0","0","0","2025-09-12 15:06:50"
"124794","865357062793300","0","0","0","0","2025-09-12 15:07:16"
"124795","865357062793300","0","0","0","0","2025-09-12 15:07:34"
"124796","865357062793300","0","0","0","0","2025-09-12 15:08:20"
"124797","865357062793300","0","0","0","0","2025-09-12 15:09:19"
"124798","865357062796956","430","430","100","75250","2025-09-12 17:24:42"
"124799","865357062793300","0","0","0","0","2025-09-12 17:43:31"
"124800","865357062793300","0","0","0","0","2025-09-12 17:44:29"
"124801","865357062793300","0","0","0","0","2025-09-12 17:44:56"
"124802","865357062793300","0","0","0","0","2025-09-12 17:45:23"
"124803","865357062793300","0","0","0","0","2025-09-12 17:45:52"
"124804","865357062793300","0","0","0","0","2025-09-12 17:46:09"
"124805","865357062793300","0","0","0","0","2025-09-12 17:46:26"
"124806","865357062793300","0","0","0","0","2025-09-12 17:47:13"
"124807","865357062793300","0","0","0","0","2025-09-12 17:47:45"
"124808","865357062793300","0","0","0","0","2025-09-12 17:48:02"
"124809","865357062793300","0","0","0","0","2025-09-12 17:48:30"
"124810","865357062793300","0","0","0","0","2025-09-12 17:48:57"
"124811","865357062793300","0","0","0","0","2025-09-12 17:49:24"
"124812","865357062793300","0","0","0","0","2025-09-12 17:49:50"
"124813","865357062793300","0","0","0","0","2025-09-12 17:50:17"
"124814","865357062793300","0","0","0","0","2025-09-12 17:50:52"
"124815","865357062793300","0","0","0","0","2025-09-12 17:51:09"
"124816","865357062793300","0","0","0","0","2025-09-12 17:52:04"
"124817","865357062793300","0","0","0","0","2025-09-12 17:52:40"
"124818","865357062793300","0","0","0","0","2025-09-12 17:52:57"
"124819","865357062793300","0","0","0","0","2025-09-12 17:53:43"
"124820","865357062793300","0","0","0","0","2025-09-12 17:54:10"
"124821","865357062793300","0","0","0","0","2025-09-12 17:54:37"
"124822","865357062793300","0","0","0","0","2025-09-12 17:55:15"
"124823","865357062793300","0","0","0","0","2025-09-12 17:55:42"
"124824","865357062793300","0","0","0","0","2025-09-12 17:56:09"
"124825","865357062793300","0","0","0","0","2025-09-12 17:56:36"
"124826","865357062793300","0","0","0","0","2025-09-12 17:56:53"
"124827","865357062793300","0","0","0","0","2025-09-12 17:57:15"
"124828","865357062793300","0","0","0","0","2025-09-12 17:57:42"
"124829","865357062793300","0","0","0","0","2025-09-12 17:57:59"
"124830","865357062793300","0","0","0","0","2025-09-12 17:58:45"
"124831","865357062793300","0","0","0","0","2025-09-12 17:59:46"
"124832","865357062793300","0","0","0","0","2025-09-12 18:00:10"
"124833","865357062793300","0","0","0","0","2025-09-12 18:00:37"
"124834","865357062793300","0","0","0","0","2025-09-12 18:00:54"
"124835","865357062793300","0","0","0","0","2025-09-12 18:01:11"
"124836","865357062793300","0","0","0","0","2025-09-12 18:01:39"
"124837","865357062793300","0","0","0","0","2025-09-12 18:02:06"
"124838","865357062793300","0","0","0","0","2025-09-12 18:02:37"
"124839","865357062793300","0","0","0","0","2025-09-12 18:02:54"
"124840","865357062793300","0","0","0","0","2025-09-12 18:03:16"
"124841","865357062793300","0","0","0","0","2025-09-12 18:03:43"
"124842","865357062793300","0","0","0","0","2025-09-12 18:04:00"
"124843","865357062793300","0","0","0","0","2025-09-12 18:04:28"
"124844","865357062793300","0","0","0","0","2025-09-12 18:04:52"
"124845","865357062793300","0","0","0","0","2025-09-12 18:05:19"
"124846","865357062793300","0","0","0","0","2025-09-12 18:05:53"
"124847","865357062793300","0","0","0","0","2025-09-12 18:06:13"
"124848","865357062793300","0","0","0","0","2025-09-12 18:06:40"
"124849","865357062793300","0","0","0","0","2025-09-12 18:06:58"
"124850","865357062793300","0","0","0","0","2025-09-12 18:07:14"
"124851","865357062793300","0","0","0","0","2025-09-12 18:08:01"
"124852","865357062793300","0","0","0","0","2025-09-12 18:09:01"
"124853","865357062793300","0","0","0","0","2025-09-12 18:11:08"
"124854","865357062793300","0","0","0","0","2025-09-12 18:11:35"
"124855","865357062793300","0","0","0","0","2025-09-12 18:12:07"
"124856","865357062793300","0","0","0","0","2025-09-12 18:12:34"
"124857","865357062793300","0","0","0","0","2025-09-12 18:13:07"
"124858","865357062793300","0","0","0","0","2025-09-12 18:13:48"
"124859","865357062793300","0","0","0","0","2025-09-12 18:14:29"
"124860","865357062793300","0","0","0","0","2025-09-12 18:14:46"
"124861","865357062793300","0","0","0","0","2025-09-12 18:15:33"
"124862","865357062793300","0","0","0","0","2025-09-12 18:15:50"
"124863","865357062793300","0","0","0","0","2025-09-12 18:16:29"
"124864","865357062793300","0","0","0","0","2025-09-12 18:17:11"
"124865","865357062793300","0","0","0","0","2025-09-12 18:17:28"
"124866","865357062793300","0","0","0","0","2025-09-12 18:17:57"
"124867","865357062793300","0","0","0","0","2025-09-12 18:18:15"
"124868","865357062793300","0","0","0","0","2025-09-12 18:18:44"
"124869","865357062793300","0","0","0","0","2025-09-12 18:19:32"
"124870","865357062793300","0","0","0","0","2025-09-12 18:20:05"
"124871","865357062793300","0","0","0","0","2025-09-12 18:20:32"
"124872","865357062793300","0","0","0","0","2025-09-12 18:21:13"
"124873","865357062793300","0","0","0","0","2025-09-12 18:21:30"
"124874","865357062793300","0","0","0","0","2025-09-12 18:22:22"
"124875","865357062793300","0","0","0","0","2025-09-12 18:22:39"
"124876","865357062793300","0","0","0","0","2025-09-12 18:23:05"
"124877","865357062793300","0","0","0","0","2025-09-12 18:23:22"
"124878","865357062793300","0","0","0","0","2025-09-12 18:23:39"
"124879","865357062793300","0","0","0","0","2025-09-12 18:23:56"
"124880","865357062793300","0","0","0","0","2025-09-12 18:24:49"
"124881","865357062793300","0","0","0","0","2025-09-12 18:25:18"
"124882","865357062793300","0","0","0","0","2025-09-12 18:25:42"
"124883","865357062793300","0","0","0","0","2025-09-12 18:26:09"
"124884","865357062793300","0","0","0","0","2025-09-12 18:26:25"
"124885","865357062793300","0","0","0","0","2025-09-12 18:27:03"
"124886","865357062793300","0","0","0","0","2025-09-12 18:27:30"
"124887","865357062793300","0","0","0","0","2025-09-12 18:27:57"
"124888","865357062793300","0","0","0","0","2025-09-12 18:28:14"
"124889","865357062793300","0","0","0","0","2025-09-12 18:29:10"
"124890","865357062793300","0","0","0","0","2025-09-12 18:29:26"
"124891","865357062793300","0","0","0","0","2025-09-12 18:30:06"
"124892","865357062793300","0","0","0","0","2025-09-12 18:30:22"
"124893","865357062793300","0","0","0","0","2025-09-12 18:30:44"
"124894","865357062793300","0","0","0","0","2025-09-12 18:31:01"
"124895","865357062793300","0","0","0","0","2025-09-12 18:31:49"
"124896","865357062793300","0","0","0","0","2025-09-12 18:32:15"
"124897","865357062793300","0","0","0","0","2025-09-12 18:32:42"
"124898","865357062793300","0","0","0","0","2025-09-12 18:33:10"
"124899","865357062793300","0","0","0","0","2025-09-12 18:33:55"
"124900","865357062793300","0","0","0","0","2025-09-12 18:34:11"
"124901","865357062793300","0","0","0","0","2025-09-12 18:34:58"
"124902","865357062793300","0","0","0","0","2025-09-12 18:35:20"
"124903","865357062793300","0","0","0","0","2025-09-12 18:36:24"
"124904","865357062793300","0","0","0","0","2025-09-12 18:37:03"
"124905","865357062793300","0","0","0","0","2025-09-12 18:37:43"
"124906","865357062793300","0","0","0","0","2025-09-12 18:38:06"
"124907","865357062793300","0","0","0","0","2025-09-12 18:38:23"
"124908","865357062793300","0","0","0","0","2025-09-12 18:39:11"
"124909","865357062793300","0","0","0","0","2025-09-12 18:40:10"
"124910","865357062793300","0","0","0","0","2025-09-12 18:42:16"
"124911","865357062793300","0","0","0","0","2025-09-12 18:42:34"
"124912","865357062793300","0","0","0","0","2025-09-12 18:42:56"
"124913","865357062793300","0","0","0","0","2025-09-12 18:43:23"
"124914","865357062793300","0","0","0","0","2025-09-12 18:43:57"
"124915","865357062793300","0","0","0","0","2025-09-12 18:44:45"
"124916","865357062793300","0","0","0","0","2025-09-12 18:45:12"
"124917","865357062793300","0","0","0","0","2025-09-12 18:45:29"
"124918","865357062793300","0","0","0","0","2025-09-12 18:45:56"
"124919","865357062793300","0","0","0","0","2025-09-12 18:46:23"
"124920","865357062793300","0","0","0","0","2025-09-12 18:46:55"
"124921","865357062793300","0","0","0","0","2025-09-12 18:47:33"
"124922","865357062793300","0","0","0","0","2025-09-12 18:47:59"
"124923","865357062793300","0","0","0","0","2025-09-12 18:48:16"
"124924","865357062793300","0","0","0","0","2025-09-12 18:49:01"
"124925","865357062793300","0","0","0","0","2025-09-12 18:50:00"
"124926","865357062793300","0","0","0","0","2025-09-12 18:52:07"
"124927","865357062793300","0","0","0","0","2025-09-12 18:53:06"
"124928","865357062793300","0","0","0","0","2025-09-12 18:53:25"
"124929","865357062793300","0","0","0","0","2025-09-12 18:53:49"
"124930","865357062793300","0","0","0","0","2025-09-12 18:54:18"
"124931","865357062793300","0","0","0","0","2025-09-12 18:54:35"
"124932","865357062793300","0","0","0","0","2025-09-12 18:55:04"
"124933","865357062793300","0","0","0","0","2025-09-12 18:55:20"
"124934","865357062793300","0","0","0","0","2025-09-12 18:56:02"
"124935","865357062793300","0","0","0","0","2025-09-12 18:56:30"
"124936","865357062793300","0","0","0","0","2025-09-12 18:56:59"
"124937","865357062793300","0","0","0","0","2025-09-12 18:57:16"
"124938","865357062793300","0","0","0","0","2025-09-12 18:57:33"
"124939","865357062793300","0","0","0","0","2025-09-12 18:58:01"
"124940","865357062793300","0","0","0","0","2025-09-12 18:58:20"
"124941","865357062793300","0","0","0","0","2025-09-12 18:59:01"
"124942","865357062793300","0","0","0","0","2025-09-12 18:59:39"
"124943","865357062793300","0","0","0","0","2025-09-12 18:59:56"
"124944","865357062793300","0","0","0","0","2025-09-12 19:00:41"
"124945","865357062793300","0","0","0","0","2025-09-12 19:01:41"
"124946","865357062793300","0","0","0","0","2025-09-12 19:03:49"
"124947","865357062793300","0","0","0","0","2025-09-12 19:04:16"
"124948","865357062793300","0","0","0","0","2025-09-12 19:04:43"
"124949","865357062793300","0","0","0","0","2025-09-12 19:05:00"
"124950","865357062793300","0","0","0","0","2025-09-12 19:05:27"
"124951","865357062793300","0","0","0","0","2025-09-12 19:05:51"
"124952","865357062793300","0","0","0","0","2025-09-12 19:06:23"
"124953","865357062793300","0","0","0","0","2025-09-12 19:06:40"
"124954","865357062793300","0","0","0","0","2025-09-12 19:07:25"
"124955","865357062793300","0","0","0","0","2025-09-12 19:08:25"
"124956","865357062793300","0","0","0","0","2025-09-12 19:08:58"
"124957","865357060804281","26","26","100","4550","2025-09-12 19:09:00"
"124958","865357062793300","0","0","0","0","2025-09-12 19:09:35"
"124959","865357062793300","0","0","0","0","2025-09-12 19:10:01"
"124960","865357062793300","0","0","0","0","2025-09-12 19:10:26"
"124961","865357062793300","0","0","0","0","2025-09-12 19:10:59"
"124962","865357062793300","0","0","0","0","2025-09-12 19:11:16"
"124963","865357062793300","0","0","0","0","2025-09-12 19:11:43"
"124964","865357062793300","0","0","0","0","2025-09-12 19:12:08"
"124965","865357062793300","0","0","0","0","2025-09-12 19:12:25"
"124966","865357062793300","0","0","0","0","2025-09-12 19:13:16"
"124967","865357062793300","0","0","0","0","2025-09-12 19:14:16"
"124968","865357062793300","0","0","0","0","2025-09-12 19:14:58"
"124969","865357062793300","0","0","0","0","2025-09-12 19:15:21"
"124970","865357062793300","0","0","0","0","2025-09-12 19:15:53"
"124971","865357062793300","0","0","0","0","2025-09-12 19:16:50"
"124972","865357062793300","0","0","0","0","2025-09-12 19:17:24"
"124973","865357062793300","0","0","0","0","2025-09-12 19:17:53"
"124974","865357062793300","0","0","0","0","2025-09-12 19:18:35"
"124975","865357062793300","0","0","0","0","2025-09-12 19:18:52"
"124976","865357062793300","0","0","0","0","2025-09-12 19:19:45"
"124977","865357062793300","0","0","0","0","2025-09-12 19:20:21"
"124978","865357062793300","0","0","0","0","2025-09-12 19:20:48"
"124979","865357062793300","0","0","0","0","2025-09-12 19:21:05"
"124980","865357062793300","0","0","0","0","2025-09-12 19:21:50"
"124981","865357062793300","0","0","0","0","2025-09-12 19:22:25"
"124982","865357062793300","0","0","0","0","2025-09-12 19:23:00"
"124983","865357062793300","0","0","0","0","2025-09-12 19:23:26"
"124984","865357062793300","0","0","0","0","2025-09-12 19:23:44"
"124985","865357062793300","0","0","0","0","2025-09-12 19:24:15"
"124986","865357062793300","0","0","0","0","2025-09-12 19:24:51"
"124987","865357062793300","0","0","0","0","2025-09-12 19:25:18"
"124988","865357062793300","0","0","0","0","2025-09-12 19:25:56"
"124989","865357062793300","0","0","0","0","2025-09-12 19:26:23"
"124990","865357062793300","0","0","0","0","2025-09-12 19:26:51"
"124991","865357062793300","0","0","0","0","2025-09-12 19:27:08"
"124992","865357062793300","0","0","0","0","2025-09-12 19:27:30"
"124993","865357062793300","0","0","0","0","2025-09-12 19:27:47"
"124994","865357062793300","0","0","0","0","2025-09-12 19:28:32"
"124995","865357062793300","0","0","0","0","2025-09-12 19:29:32"
"124996","865357062793300","0","0","0","0","2025-09-12 19:29:58"
"124997","865357062793300","0","0","0","0","2025-09-12 19:30:21"
